Time,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens
2026-03-29 09:35:50.368710+08:00,0,222,78228,47
2026-03-29 09:35:42.157848+08:00,0,20,77800,113
2026-03-29 09:35:35.218911+08:00,0,41,76921,858
2026-03-29 09:35:31.178238+08:00,0,357,76556,603
2026-03-29 09:35:19.982973+08:00,0,197,76147,104
2026-03-29 09:35:13.286205+08:00,0,46,75199,681
2026-03-29 09:35:09.319178+08:00,0,21,75042,152
2026-03-29 09:35:05.667543+08:00,0,60,74757,294
2026-03-29 09:35:01.041807+08:00,0,68,74606,112
2026-03-29 09:34:53.511473+08:00,0,45,73865,649
2026-03-29 09:33:04.873990+08:00,0,276,72933,333
2026-03-29 09:32:54.325738+08:00,0,43,72128,466
2026-03-29 09:32:03.442303+08:00,0,41,70680,1362
2026-03-29 09:31:44.727365+08:00,0,339,70324,511
2026-03-29 09:31:31.066842+08:00,0,38,69499,281
2026-03-29 09:30:54.177962+08:00,0,181,69415,245
2026-03-29 09:30:48.416960+08:00,0,50,69024,177
2026-03-29 09:30:19.978106+08:00,0,70,68867,150
2026-03-29 09:30:15.100335+08:00,0,58,68787,45
2026-03-29 09:30:09.380967+08:00,0,25,68089,541
2026-03-29 09:30:02.442092+08:00,0,270,68251,186
2026-03-29 09:29:53.499809+08:00,0,61,67007,1041
2026-03-29 09:29:49.248002+08:00,0,289,66564,949
2026-03-29 09:29:40.800332+08:00,0,380,66180,830
2026-03-29 09:29:29.308101+08:00,0,380,65406,762
2026-03-29 09:29:20.108554+08:00,0,380,64515,978
2026-03-29 09:29:03.446638+08:00,0,87,64286,45
2026-03-29 09:28:54.440661+08:00,0,24,63952,77
2026-03-29 09:27:54.427514+08:00,0,50,63785,94
2026-03-29 09:27:51.103206+08:00,0,42,63582,107
2026-03-29 09:27:46.130703+08:00,0,62,63374,102
2026-03-29 09:27:42.862619+08:00,0,68,63219,107
2026-03-29 09:27:39.186510+08:00,0,38,62919,187
2026-03-29 09:27:35.150595+08:00,0,38,62262,545
2026-03-29 09:27:32.066736+08:00,0,380,62579,109
2026-03-29 09:27:23.366734+08:00,0,40,61706,124
2026-03-29 09:27:18.468562+08:00,0,38,61234,382
2026-03-29 09:27:15.214293+08:00,0,336,61418,78
2026-03-29 09:27:07.460009+08:00,0,37,60760,120
2026-03-29 09:27:00.354436+08:00,0,41,60365,290
2026-03-29 09:26:56.681561+08:00,0,254,60512,22
2026-03-29 09:26:50.626608+08:00,0,13,60078,22
2026-03-29 09:26:46.496822+08:00,0,12,59805,199
2026-03-29 09:26:42.525670+08:00,0,39,59623,87
2026-03-29 09:26:38.457680+08:00,0,59,59568,22
2026-03-29 09:26:34.390118+08:00,0,11,59347,92
2026-03-29 09:26:31.356150+08:00,0,39,59143,187
2026-03-29 09:26:27.590815+08:00,0,72,59080,120
2026-03-29 09:26:24.027380+08:00,0,38,58871,147
2026-03-29 09:26:20.178309+08:00,0,52,58700,173
2026-03-29 09:26:16.116426+08:00,0,59,58493,210
2026-03-29 09:26:12.821753+08:00,0,80,58348,176
2026-03-29 09:26:08.590672+08:00,0,63,58118,190
2026-03-29 09:26:03.577700+08:00,0,65,54056,4048
2026-03-29 09:25:59.415896+08:00,857,15,0,0
2026-03-29 09:22:55.380311+08:00,0,0,50156,4000
2026-03-29 09:22:48.656073+08:00,0,380,53078,992
2026-03-29 09:22:01.847561+08:00,0,59,48337,728
2026-03-29 09:21:57.725283+08:00,0,71,47416,675
2026-03-29 09:21:52.722981+08:00,0,110,42235,4883
2026-03-29 09:21:47.829514+08:00,0,45,38440,3820
2026-03-29 09:21:41.984308+08:00,0,380,38430,3741
2026-03-29 09:21:08.277156+08:00,0,95,37924,506
2026-03-29 09:21:04.540170+08:00,0,227,35594,2330
2026-03-29 09:20:59.984818+08:00,0,250,22071,13523
2026-03-29 09:20:54.655938+08:00,0,221,15470,6601
2026-03-29 09:20:48.776690+08:00,237,380,14924,309
2026-03-29 09:20:42.689202+08:00,10609,380,26040,748
2026-03-29 09:13:53.784791+08:00,7720,65,26382,696
2026-03-29 09:13:03.768996+08:00,125504,594,0,0
2026-03-29 09:12:52.029451+08:00,124331,418,0,0
2026-03-29 09:12:43.953161+08:00,123361,37,0,0
2026-03-29 09:12:38.191084+08:00,122993,38,0,0
2026-03-29 09:12:29.453068+08:00,121685,49,0,0
2026-03-29 09:12:20.667838+08:00,121308,39,0,0
2026-03-29 09:12:11.284464+08:00,120619,56,0,0
2026-03-29 09:11:46.060335+08:00,115661,93,0,0
2026-03-29 09:11:07.805944+08:00,110476,487,0,0
2026-03-29 09:10:58.414571+08:00,109901,65,0,0
2026-03-29 09:10:51.244651+08:00,108912,129,0,0
2026-03-29 09:10:38.298608+08:00,107884,32,0,0
2026-03-29 09:10:30.499118+08:00,107059,72,0,0
2026-03-29 09:10:22.976428+08:00,106307,28,0,0
2026-03-29 09:10:14.708099+08:00,102927,237,0,0
2026-03-29 09:10:01.944868+08:00,101375,140,0,0
2026-03-29 09:09:48.403243+08:00,89408,98,0,0
2026-03-29 09:09:42.049201+08:00,88934,54,0,0
2026-03-29 09:09:33.597165+08:00,88101,30,0,0
2026-03-29 09:09:22.697927+08:00,87483,23,0,0
2026-03-29 09:09:11.844030+08:00,86487,17,0,0
2026-03-29 09:09:02.523536+08:00,85627,172,0,0
2026-03-29 09:08:54.243198+08:00,170551,4585,0,0
2026-03-29 09:08:26.677270+08:00,166713,130,0,0
2026-03-29 09:08:19.915073+08:00,165660,93,0,0
2026-03-29 09:08:13.555004+08:00,164838,73,0,0
2026-03-29 09:08:05.549855+08:00,163904,34,0,0
2026-03-29 09:07:58.016879+08:00,163459,14,0,0
2026-03-29 09:07:32.085942+08:00,162945,84,0,0
2026-03-29 09:07:16.026290+08:00,161128,262,0,0
2026-03-29 09:05:23.794376+08:00,155870,3309,0,0
2026-03-29 09:04:25.335651+08:00,144752,17,0,0
2026-03-29 09:04:17.505752+08:00,144058,58,0,0
2026-03-29 09:04:10.132820+08:00,138508,32,0,0
2026-03-29 09:04:01.662723+08:00,132171,120,0,0
2026-03-29 09:03:53.477999+08:00,131725,80,0,0
2026-03-29 09:03:45.924149+08:00,130907,178,0,0
2026-03-29 08:59:57.840904+08:00,125770,827,0,0
2026-03-29 08:57:01.532610+08:00,123970,25,0,0
2026-03-29 08:51:51.769645+08:00,122858,174,0,0
2026-03-29 08:50:55.821390+08:00,122099,17,0,0
2026-03-29 08:50:32.662136+08:00,121698,26,0,0
2026-03-29 08:50:23.827067+08:00,120884,59,0,0
2026-03-29 08:49:55.383970+08:00,115451,3457,0,0
2026-03-29 08:46:18.919692+08:00,112831,1579,0,0
2026-03-29 08:46:04.348758+08:00,70654,1227,0,0
2026-03-29 08:45:51.552779+08:00,60740,491,0,0
2026-03-29 08:45:42.752144+08:00,55339,325,0,0
2026-03-29 08:45:34.621416+08:00,175140,3662,0,0
2026-03-29 08:44:30.062175+08:00,166205,123,0,0
2026-03-29 08:44:20.866805+08:00,164268,42,0,0
2026-03-29 08:44:08.593220+08:00,162687,104,0,0
2026-03-29 08:43:49.576302+08:00,158129,1648,0,0
2026-03-29 08:43:25.792819+08:00,153867,88,0,0
2026-03-29 08:42:04.636435+08:00,148319,3137,0,0
2026-03-29 08:41:45.789941+08:00,145821,33,0,0
2026-03-29 08:41:39.124690+08:00,141539,1213,0,0
2026-03-29 08:41:16.876034+08:00,137324,827,0,0
2026-03-29 08:41:02.922600+08:00,133363,1145,0,0
2026-03-29 08:40:44.933786+08:00,131023,483,0,0
2026-03-29 08:40:33.745867+08:00,129070,15,0,0
2026-03-29 08:40:25.561630+08:00,127931,146,0,0
2026-03-29 08:40:06.501095+08:00,122955,2366,0,0
2026-03-29 08:39:51.469659+08:00,113238,67,0,0
2026-03-29 08:39:38.395113+08:00,108602,241,0,0
2026-03-29 08:39:31.634999+08:00,78728,3576,0,0
2026-03-29 08:39:15.571572+08:00,101262,98,0,0
2026-03-29 08:39:11.473362+08:00,77200,38,0,0
2026-03-29 08:38:35.421955+08:00,89507,3172,0,0
2026-03-29 08:38:34.328044+08:00,70607,188,0,0
2026-03-29 08:38:26.503821+08:00,69976,24,0,0
2026-03-29 08:38:18.480480+08:00,0,637,68327,0
2026-03-29 08:38:02.510068+08:00,0,380,44867,11009
2026-03-29 08:37:51.350463+08:00,0,133,46029,1782
2026-03-29 08:37:47.190602+08:00,0,59,43976,891
2026-03-29 08:37:46.842796+08:00,0,126,43603,2425
2026-03-29 08:37:42.070214+08:00,0,87,25573,18030
2026-03-29 08:37:41.228144+08:00,0,88,25972,18004
2026-03-29 08:37:37.490345+08:00,9002,115,16449,520
2026-03-29 08:37:37.055803+08:00,8612,118,16449,512
2026-03-29 08:37:32.907091+08:00,0,380,64374,5204
2026-03-29 08:36:44.460398+08:00,0,103,64374,1632
2026-03-29 08:33:23.102611+08:00,0,380,40083,24291
2026-03-29 08:33:10.564098+08:00,0,149,39738,345
2026-03-29 08:33:05.540318+08:00,9049,105,29894,795
2026-03-29 08:31:55.716857+08:00,8748,140,29897,789
2026-03-29 08:31:32.288216+08:00,157527,412,0,0
2026-03-29 08:31:20.181244+08:00,155799,89,0,0
2026-03-29 08:29:53.120896+08:00,152899,1608,0,0
2026-03-29 08:25:54.307958+08:00,150767,69,0,0
2026-03-29 08:25:43.160632+08:00,148481,894,0,0
2026-03-29 08:23:33.954626+08:00,144765,1864,0,0
2026-03-29 08:21:58.724349+08:00,142024,666,0,0
2026-03-29 08:21:49.419807+08:00,130880,34,0,0
2026-03-29 08:21:42.168885+08:00,129788,65,0,0
2026-03-29 08:21:34.074541+08:00,129153,65,0,0
2026-03-29 08:21:23.597996+08:00,128196,41,0,0
2026-03-29 08:21:10.943436+08:00,127387,58,0,0
2026-03-29 08:21:01.700070+08:00,126819,28,0,0
2026-03-29 08:20:55.079779+08:00,123733,1275,0,0
2026-03-29 08:20:39.998063+08:00,108843,103,0,0
2026-03-29 08:19:22.319193+08:00,106234,654,0,0
2026-03-29 08:19:11.712396+08:00,105364,29,0,0
2026-03-29 08:19:04.649976+08:00,103651,46,0,0
2026-03-29 08:18:57.555215+08:00,102254,33,0,0
2026-03-29 08:18:49.431522+08:00,100290,935,0,0
2026-03-29 08:18:40.076792+08:00,97094,767,0,0
2026-03-29 08:18:07.741820+08:00,101694,37,0,0
2026-03-29 08:18:00.538457+08:00,100719,73,0,0
2026-03-29 08:17:51.583130+08:00,99594,150,0,0
2026-03-29 08:17:40.446988+08:00,98724,254,0,0
2026-03-29 08:17:28.530855+08:00,98385,347,0,0
2026-03-29 08:17:13.789193+08:00,97095,336,0,0
2026-03-29 08:16:05.092534+08:00,88444,1951,0,0
2026-03-29 08:15:52.910808+08:00,62090,228,0,0
2026-03-29 08:14:31.542161+08:00,0,152,63390,1492
2026-03-29 08:12:27.533450+08:00,0,18,63021,370
2026-03-29 08:10:21.174241+08:00,0,41,63021,230
2026-03-29 08:09:51.516652+08:00,0,53,62890,131
2026-03-29 08:09:40.245406+08:00,0,380,56901,5989
2026-03-29 08:09:22.143783+08:00,0,380,47346,9554
2026-03-29 08:08:48.741786+08:00,16503,38,29897,946
2026-03-29 08:05:22.967818+08:00,0,114,65061,552
2026-03-29 08:05:14.851213+08:00,0,72,64867,194
2026-03-29 08:05:09.403488+08:00,0,72,64106,760
2026-03-29 08:05:01.661029+08:00,0,44,63860,246
2026-03-29 08:04:51.994373+08:00,0,96,63343,517
2026-03-29 08:04:45.503083+08:00,0,95,63238,105
2026-03-29 08:04:34.695399+08:00,0,28,62562,676
2026-03-29 08:04:26.963952+08:00,0,35,39635,22927
2026-03-29 08:04:18.042479+08:00,0,81,39634,872
2026-03-29 08:04:11.160259+08:00,0,67,39634,136
2026-03-29 08:01:04.555494+08:00,8948,6,29894,792
2026-03-29 08:00:51.454768+08:00,0,380,15272,8073
2026-03-29 08:00:32.158853+08:00,0,380,15271,10510
2026-03-29 08:00:23.158556+08:00,0,64,14924,347
2026-03-29 08:00:23.065929+08:00,0,58,14924,347
2026-03-29 08:00:20.690225+08:00,7093,359,85844,1897
2026-03-29 08:00:09.892030+08:00,0,380,15275,10589
2026-03-29 07:59:38.655008+08:00,0,380,15299,14115
2026-03-29 07:59:28.944471+08:00,0,246,15367,11072
2026-03-29 07:59:27.239015+08:00,0,91,14993,306
2026-03-29 07:59:25.078900+08:00,0,66,14969,306
2026-03-29 07:59:23.062661+08:00,0,53,15060,307
2026-03-29 07:59:11.394669+08:00,1,827,62225,710
2026-03-29 07:58:58.507495+08:00,1,262,61995,230
2026-03-29 07:58:51.670180+08:00,1,150,60711,1284
2026-03-29 07:58:45.230874+08:00,1,232,61118,543
2026-03-29 07:58:38.667095+08:00,1,133,60905,213
2026-03-29 07:58:33.354634+08:00,1,178,51656,9249
2026-03-29 07:58:26.731495+08:00,1,86,60470,241
2026-03-29 07:58:21.620142+08:00,1,142,42716,17754
2026-03-29 07:58:15.819136+08:00,1,116,36382,15274
2026-03-29 07:58:10.427425+08:00,1,81,40422,2294
2026-03-29 07:58:06.785130+08:00,1,227,35822,4600
2026-03-29 07:57:59.806320+08:00,158,329,35390,992
2026-03-29 07:57:51.939103+08:00,1,162,24592,11230
2026-03-29 07:57:47.774040+08:00,1,207,34994,396
2026-03-29 07:57:43.296502+08:00,1,220,3022,31972
2026-03-29 07:57:36.678847+08:00,1,294,20534,4058
2026-03-29 07:57:27.668374+08:00,1,178,16936,3598
2026-03-29 07:57:21.993545+08:00,1,79,14530,2406
2026-03-29 07:57:17.774108+08:00,3,100,3022,11508
2026-03-29 07:41:10.310255+08:00,721,365,0,0
2026-03-29 07:41:09.344547+08:00,51310,262,0,0
2026-03-29 07:38:37.405711+08:00,51792,141,0,0
2026-03-29 07:38:14.102517+08:00,51539,64,0,0
2026-03-29 07:38:08.821869+08:00,61909,149,0,0
2026-03-29 07:37:22.807660+08:00,51559,58,0,0
2026-03-29 07:31:45.430292+08:00,285040,55,0,0
2026-03-29 07:31:31.925205+08:00,251898,133,0,0
2026-03-29 07:31:23.766569+08:00,1165,308,0,0
2026-03-29 07:30:36.246671+08:00,249564,12,0,0
2026-03-29 07:30:23.942141+08:00,247081,273,0,0
2026-03-29 07:30:07.479943+08:00,240152,946,0,0
2026-03-29 07:25:30.147974+08:00,239154,21,0,0
2026-03-29 07:25:22.481349+08:00,235979,390,0,0
2026-03-29 07:25:08.133015+08:00,222828,316,0,0
2026-03-29 07:24:52.918624+08:00,222094,200,0,0
2026-03-29 07:24:43.256597+08:00,221404,43,0,0
2026-03-29 07:24:36.354288+08:00,220084,487,0,0
2026-03-29 07:24:27.059091+08:00,217204,28,0,0
2026-03-29 07:24:15.788376+08:00,213940,384,0,0
2026-03-29 07:23:59.728091+08:00,213573,34,0,0
2026-03-29 07:23:50.919411+08:00,212647,344,0,0
2026-03-29 07:23:36.409408+08:00,179638,99,0,0
2026-03-29 07:23:29.514634+08:00,178186,103,0,0
2026-03-29 07:23:20.624996+08:00,174616,440,0,0
2026-03-29 07:23:11.076601+08:00,168756,76,0,0
2026-03-29 07:23:02.460016+08:00,168296,35,0,0
2026-03-29 07:22:54.730917+08:00,167038,83,0,0
2026-03-29 07:22:46.688105+08:00,166586,100,0,0
2026-03-29 07:22:28.753682+08:00,163243,187,0,0
2026-03-29 07:22:12.060774+08:00,162466,290,0,0
2026-03-29 07:22:03.460376+08:00,129475,47,0,0
2026-03-29 07:21:55.524589+08:00,128716,275,0,0
2026-03-29 07:21:47.108916+08:00,123087,3405,0,0
2026-03-29 07:21:16.810685+08:00,118839,50,0,0
2026-03-29 07:21:09.228153+08:00,118339,58,0,0
2026-03-29 07:21:02.383135+08:00,116553,798,0,0
2026-03-29 07:20:47.489963+08:00,115534,30,0,0
2026-03-29 07:20:40.124458+08:00,114356,51,0,0
2026-03-29 07:20:31.966695+08:00,114029,33,0,0
2026-03-29 07:20:21.002146+08:00,80909,24,0,0
2026-03-29 07:20:08.764390+08:00,80524,45,0,0
2026-03-29 07:19:58.938360+08:00,77236,1953,0,0
2026-03-29 07:19:33.689697+08:00,30699,28,0,0
2026-03-29 07:19:26.202742+08:00,23915,359,0,0
2026-03-29 07:19:17.837004+08:00,123824,19,0,0
2026-03-29 07:19:05.802617+08:00,122666,31,0,0
2026-03-29 07:18:57.876055+08:00,120697,661,0,0
2026-03-29 07:18:48.728105+08:00,116673,233,0,0
2026-03-29 07:16:52.794752+08:00,112058,308,0,0
2026-03-29 07:16:44.324576+08:00,110561,175,0,0
2026-03-29 07:16:35.193006+08:00,109784,27,0,0
2026-03-29 07:16:27.085983+08:00,108557,44,0,0
2026-03-29 07:16:18.827370+08:00,107702,56,0,0
2026-03-29 07:16:11.860164+08:00,107100,42,0,0
2026-03-29 07:16:05.164498+08:00,105915,40,0,0
2026-03-29 07:15:59.233251+08:00,104849,56,0,0
2026-03-29 07:15:50.214273+08:00,102245,50,0,0
2026-03-29 07:15:23.232205+08:00,101628,68,0,0
2026-03-29 07:15:15.628381+08:00,100853,152,0,0
2026-03-29 07:15:08.096426+08:00,97686,81,0,0
2026-03-29 07:15:00.754813+08:00,95070,658,0,0
2026-03-29 07:14:47.610708+08:00,66582,228,0,0
2026-03-29 06:58:46.910435+08:00,423266,4648,0,0
2026-03-29 06:57:55.031805+08:00,419389,593,0,0
2026-03-29 06:55:49.482155+08:00,417996,810,0,0
2026-03-29 06:55:36.400973+08:00,416677,109,0,0
2026-03-29 06:55:22.909244+08:00,412996,188,0,0
2026-03-29 06:55:01.153172+08:00,405509,1390,0,0
2026-03-29 06:54:36.247926+08:00,390524,6684,0,0
2026-03-29 06:54:13.102389+08:00,393110,6441,0,0
2026-03-29 06:46:32.092971+08:00,394088,7720,0,0
2026-03-29 06:45:27.571918+08:00,395937,1465,0,0
2026-03-29 06:44:29.721938+08:00,394069,1033,0,0
2026-03-29 06:42:59.474866+08:00,390426,2236,0,0
2026-03-29 05:58:49.362436+08:00,388917,863,0,0
2026-03-29 05:58:28.566895+08:00,380459,121,0,0
2026-03-29 05:57:52.591404+08:00,363370,51,0,0
2026-03-29 05:57:40.814532+08:00,343349,593,0,0
2026-03-29 05:56:57.259975+08:00,335530,82,0,0
2026-03-29 05:56:46.445223+08:00,329200,160,0,0
2026-03-29 05:56:17.551229+08:00,327457,19,0,0
2026-03-29 05:56:08.157867+08:00,324739,19,0,0
2026-03-29 05:55:49.063062+08:00,322258,18,0,0
2026-03-29 05:55:31.007438+08:00,316575,465,0,0
2026-03-29 05:54:48.929616+08:00,78657,3242,0,0
2026-03-29 05:54:30.900064+08:00,75726,89,0,0
2026-03-29 05:54:13.385128+08:00,66881,1066,0,0
2026-03-29 05:53:59.058758+08:00,58227,356,0,0
2026-03-29 05:53:49.143098+08:00,34438,30,0,0
2026-03-29 05:53:42.789567+08:00,307326,16,0,0
2026-03-29 05:53:41.083564+08:00,71405,3912,0,0
2026-03-29 05:53:29.246317+08:00,305748,10,0,0
2026-03-29 05:53:24.547563+08:00,53863,65,0,0
2026-03-29 05:53:14.670205+08:00,303753,367,0,0
2026-03-29 05:52:51.285695+08:00,302334,263,0,0
2026-03-29 05:52:31.025809+08:00,300349,265,0,0
2026-03-29 05:52:13.955384+08:00,299411,436,0,0
2026-03-29 05:52:01.269465+08:00,130272,5194,0,0
2026-03-29 05:51:13.814552+08:00,52729,116,0,0
2026-03-29 05:51:12.902451+08:00,127262,309,0,0
2026-03-29 05:51:08.177053+08:00,52314,27,0,0
2026-03-29 05:50:34.572440+08:00,122213,1386,0,0
2026-03-29 05:50:10.249392+08:00,293725,252,0,0
2026-03-29 05:49:58.801732+08:00,112422,1987,0,0
2026-03-29 05:49:55.854776+08:00,292240,119,0,0
2026-03-29 05:49:38.537637+08:00,290505,116,0,0
2026-03-29 05:49:14.473866+08:00,271928,217,0,0
2026-03-29 05:49:03.759282+08:00,103578,1409,0,0
2026-03-29 05:49:00.549296+08:00,51855,56,0,0
2026-03-29 05:48:59.870217+08:00,79140,4851,0,0
2026-03-29 05:48:54.621259+08:00,51437,71,0,0
2026-03-29 05:48:48.504288+08:00,49334,24,0,0
2026-03-29 05:48:42.567034+08:00,46742,32,0,0
2026-03-29 05:48:39.478660+08:00,100260,375,0,0
2026-03-29 05:48:18.702687+08:00,46376,21,0,0
2026-03-29 05:48:16.758312+08:00,98600,44,0,0
2026-03-29 05:48:14.323783+08:00,77026,196,0,0
2026-03-29 05:47:29.992945+08:00,97407,61,0,0
2026-03-29 05:47:25.629633+08:00,73609,32,0,0
2026-03-29 05:47:14.233014+08:00,267123,695,0,0
2026-03-29 05:47:10.889931+08:00,45979,15,0,0
2026-03-29 05:47:04.288292+08:00,45575,24,0,0
2026-03-29 05:46:53.301359+08:00,231021,260,0,0
2026-03-29 05:46:49.275989+08:00,94455,48,0,0
2026-03-29 05:46:46.365809+08:00,70224,20,0,0
2026-03-29 05:46:30.094077+08:00,230103,16,0,0
2026-03-29 05:46:11.040123+08:00,229492,260,0,0
2026-03-29 05:45:55.355037+08:00,225830,102,0,0
2026-03-29 05:45:54.476959+08:00,66373,787,0,0
2026-03-29 05:45:53.248299+08:00,91812,271,0,0
2026-03-29 05:45:26.412778+08:00,218407,47,0,0
2026-03-29 05:45:20.030927+08:00,0,380,33777,8610
2026-03-29 05:45:16.628427+08:00,60703,514,0,0
2026-03-29 05:45:12.669293+08:00,0,18,215929,0
2026-03-29 05:45:10.344758+08:00,85088,25,0,0
2026-03-29 05:44:57.206210+08:00,0,224,17917,16060
2026-03-29 05:44:51.567612+08:00,0,62,26586,0
2026-03-29 05:44:51.285736+08:00,0,380,148693,1521
2026-03-29 05:44:36.163227+08:00,0,380,147589,1410
2026-03-29 05:44:33.927315+08:00,0,265,39394,1689
2026-03-29 05:44:31.069096+08:00,0,272,34679,18261
2026-03-29 05:44:28.962095+08:00,0,62,19067,14710
2026-03-29 05:44:28.125156+08:00,0,380,38714,680
2026-03-29 05:44:25.704146+08:00,0,93,17917,1150
2026-03-29 05:44:24.383492+08:00,0,60,33830,849
2026-03-29 05:44:22.754308+08:00,0,380,146104,1471
2026-03-29 05:44:19.575874+08:00,0,233,37795,919
2026-03-29 05:44:18.218375+08:00,0,59,19136,14694
2026-03-29 05:44:13.135833+08:00,0,84,10811,8325
2026-03-29 05:44:11.432268+08:00,0,243,33903,3892
2026-03-29 05:44:09.176111+08:00,0,380,132096,14122
2026-03-29 05:44:02.731077+08:00,0,60,19193,14711
2026-03-29 05:43:59.420942+08:00,7998,90,10811,384
2026-03-29 05:43:56.189143+08:00,0,380,133252,11448
2026-03-29 05:39:58.465489+08:00,0,380,141264,710
2026-03-29 05:34:03.315797+08:00,0,122,42241,207
2026-03-29 05:33:45.289761+08:00,0,380,60306,1720
2026-03-29 05:33:42.036055+08:00,0,380,51239,2901
2026-03-29 05:33:36.457870+08:00,0,380,56630,3675
2026-03-29 05:33:35.057803+08:00,0,380,80713,7989
2026-03-29 05:33:19.620675+08:00,6272,380,72826,1615
2026-03-29 05:33:17.338294+08:00,944,377,54553,1133
2026-03-29 05:33:13.349958+08:00,2396,380,47818,1025
2026-03-29 05:33:12.482568+08:00,0,109,42039,202
2026-03-29 05:33:03.175802+08:00,0,95,41770,269
2026-03-29 05:29:05.194712+08:00,128004,9713,0,0
2026-03-29 05:27:58.102657+08:00,55768,37,0,0
2026-03-29 05:27:46.415224+08:00,74103,394,0,0
2026-03-29 05:27:41.859948+08:00,55395,26,0,0
2026-03-29 05:26:08.215192+08:00,55015,24,0,0
2026-03-29 05:25:36.984198+08:00,107851,482,0,0
2026-03-29 05:25:22.925841+08:00,104423,1171,0,0
2026-03-29 05:25:15.342750+08:00,64670,134,0,0
2026-03-29 05:24:43.421017+08:00,102646,413,0,0
2026-03-29 05:24:30.203693+08:00,116215,3286,0,0
2026-03-29 05:24:30.070825+08:00,101361,74,0,0
2026-03-29 05:24:26.154533+08:00,76775,4472,0,0
2026-03-29 05:24:17.973903+08:00,99221,69,0,0
2026-03-29 05:24:17.552203+08:00,68788,136,0,0
2026-03-29 05:24:07.546577+08:00,67223,170,0,0
2026-03-29 05:24:01.610451+08:00,96371,30,0,0
2026-03-29 05:23:59.636234+08:00,54568,31,0,0
2026-03-29 05:23:55.844260+08:00,65222,120,0,0
2026-03-29 05:23:52.279079+08:00,95951,20,0,0
2026-03-29 05:23:52.135942+08:00,61028,131,0,0
2026-03-29 05:23:50.852586+08:00,54157,28,0,0
2026-03-29 05:23:14.794471+08:00,87237,5195,0,0
2026-03-29 05:22:56.934176+08:00,60759,1465,0,0
2026-03-29 05:22:55.824529+08:00,105662,2289,0,0
2026-03-29 05:22:48.079876+08:00,69130,1242,0,0
2026-03-29 05:22:44.146241+08:00,54829,19,0,0
2026-03-29 05:22:37.829257+08:00,58658,590,0,0
2026-03-29 05:22:35.390046+08:00,53141,180,0,0
2026-03-29 05:22:33.307933+08:00,54483,27,0,0
2026-03-29 05:22:28.367397+08:00,53086,430,0,0
2026-03-29 05:22:28.082998+08:00,34739,121,0,0
2026-03-29 05:22:26.535523+08:00,52985,172,0,0
2026-03-29 05:22:21.906953+08:00,53042,395,0,0
2026-03-29 05:22:21.623454+08:00,53030,321,0,0
2026-03-29 05:22:20.003672+08:00,53005,126,0,0
2026-03-29 05:22:19.964166+08:00,34685,53,0,0
2026-03-29 05:22:13.739047+08:00,34783,55,0,0
2026-03-29 05:22:13.682406+08:00,34717,70,0,0
2026-03-29 05:22:13.533186+08:00,34727,55,0,0
2026-03-29 05:22:13.459218+08:00,34702,55,0,0
2026-03-29 05:22:06.905681+08:00,197135,28,0,0
2026-03-29 04:48:32.954473+08:00,0,145,48714,158
2026-03-29 04:48:31.720516+08:00,0,25,40452,114
2026-03-29 04:46:27.147856+08:00,0,66,48388,327
2026-03-29 04:46:26.239186+08:00,0,53,40060,392
2026-03-29 04:44:41.360936+08:00,0,239,69257,1741
2026-03-29 04:43:51.043672+08:00,0,183,43601,1104
2026-03-29 04:43:49.207577+08:00,0,270,40685,18257
2026-03-29 04:43:48.786375+08:00,0,312,39645,3215
2026-03-29 04:43:48.658500+08:00,0,292,40510,28747
2026-03-29 04:43:46.523171+08:00,0,117,39747,8641
2026-03-29 04:43:43.319912+08:00,0,304,39680,3921
2026-03-29 04:43:42.814709+08:00,0,57,39817,867
2026-03-29 04:43:42.604048+08:00,0,63,39739,770
2026-03-29 04:43:41.064524+08:00,0,123,24922,14723
2026-03-29 04:43:36.795860+08:00,0,62,25081,14736
2026-03-29 04:43:36.697618+08:00,0,70,25019,14720
2026-03-29 04:43:35.559853+08:00,0,92,16450,8471
2026-03-29 04:43:32.868936+08:00,0,69,24953,14726
2026-03-29 04:43:32.680519+08:00,0,94,16450,8631
2026-03-29 04:43:32.585296+08:00,0,90,16450,8569
2026-03-29 04:43:32.483817+08:00,0,63,25005,14742
